ID,title,code,page,bpage,j1,j2,u1,u2,content,time,hits,cd,jb,gg,nf,zl,wg,xj,kg,ch,nl,user,class_ID,hot,p1,p2,p3,p4
694,"S8二叉（210x160）",0,"2021/5/2021052883534497.jpg",,,,,,,"05/28/21 23:12:15",335,0,,,,,,"1-100",,,,"admin",77,0,"S8二叉（210x160）",,,
695,"S9三叉（300x300）",0,"2021/5/2021052883544497.jpg",,,,,,,"05/28/21 23:12:26",336,0,,,,,,"1-100",,,,"admin",77,0,"S9三叉（300x300）",,,
696,"S四通（380x380）",0,"2021/5/2021052883555833.jpg",,,,,,,"05/28/21 23:12:36",337,0,,,,,,"1-100",,,,"admin",77,0,"S四通（380x380）",,,
697,"S15连锁瓦滴水（250x300）",0,"2021/5/2021052883564945.jpg",,,,,,,"05/28/21 23:12:46",338,0,,,,,,"1-100",,,,"admin",77,0,"S15连锁瓦滴水（250x300）",,,
698,"S连锁瓦斜盾（200x65）",0,"2021/5/2021052883575041.jpg",,,,,,,"05/28/21 23:13:01",339,0,,,,,,"1-100",,,,"admin",77,0,"S连锁瓦斜盾（200x65）",,,
699,"S14全封（240x170）",0,"2021/5/2021052883590713.jpg",,,,,,,"05/28/21 23:13:11",340,0,,,,,,"1-100",,,,"admin",77,0,"S14全封（240x170）",,,
700,"s1",0,"2021/5/2021052883622225.jpg",,,,,,,"05/28/21 23:13:43",341,0,,,,,,"1-100",,,,"admin",78,0,"s1",,,
701,"s2",0,"2021/5/2021052883635241.jpg",,,,,,,"05/28/21 23:13:56",342,0,,,,,,"1-100",,,,"admin",78,0,"s2",,,
702,"s3",0,"2021/5/2021052883661209.jpg",,,,,,,"05/28/21 23:14:23",343,0,,,,,,"1-100",,,,"admin",78,0,"s3",,,
703,"s4",0,"2021/5/2021052883672865.jpg",,,,,,,"05/28/21 23:14:33",344,0,,,,,,"1-100",,,,"admin",78,0,"s4",,,
704,"s5",0,"2021/5/2021052883681945.jpg",,,,,,,"05/28/21 23:14:43",345,0,,,,,,"1-100",,,,"admin",78,0,"s5",,,
705,"s6",0,"2021/5/2021052883690401.jpg",,,,,,,"05/28/21 23:14:51",346,0,,,,,,"1-100",,,,"admin",78,0,"s6",,,
706,"s7",0,"2021/5/2021052883699169.jpg",,,,,,,"05/28/21 23:15:00",347,0,,,,,,"1-100",,,,"admin",78,0,"s7",,,
707,"s8",0,"2021/5/2021052883712009.jpg",,,,,,,"05/28/21 23:15:14",348,0,,,,,,"1-100",,,,"admin",78,0,"s8",,,
708,"s9",0,"2021/5/2021052883723993.jpg",,,,,,,"05/28/21 23:15:25",349,0,,,,,,"1-100",,,,"admin",78,0,"s9",,,
709,"s10",0,"2021/5/2021052883733697.jpg",,,,,,,"05/28/21 23:15:34",350,0,,,,,,"1-100",,,,"admin",78,0,"s10",,,
710,"s11",0,"2021/5/2021052883743121.jpg",,,,,,,"05/28/21 23:15:44",351,0,,,,,,"1-100",,,,"admin",78,0,"s11",,,
711,"s12",0,"2021/5/2021052883753177.jpg",,,,,,,"05/28/21 23:15:54",352,0,,,,,,"1-100",,,,"admin",78,0,"s12",,,
712,"s13",0,"2021/5/2021052883763945.jpg",,,,,,,"05/28/21 23:16:05",353,0,,,,,,"1-100",,,,"admin",78,0,"s13",,,
713,"s14",0,"2021/5/2021052883774121.jpg",,,,,,,"05/28/21 23:16:15",354,0,,,,,,"1-100",,,,"admin",78,0,"s14",,,
714,"s15",0,"2021/5/2021052883784177.jpg",,,,,,,"05/28/21 23:16:25",355,0,,,,,,"1-100",,,,"admin",78,0,"s15",,,
715,"s16",0,"2021/5/2021052883793585.jpg",,,,,,,"05/28/21 23:16:34",356,0,,,,,,"1-100",,,,"admin",78,0,"s16",,,
716,"2#圆瓦脊",0,"2021/5/2021052883820745.jpg",,,,,,,"05/28/21 23:17:02",357,0,,,,,,"1-100",,,,"admin",79,0,"2#圆瓦脊",,,
717,"2#角瓦脊",0,"2021/5/2021052883831929.jpg",,,,,,,"05/28/21 23:17:13",358,0,,,,,,"1-100",,,,"admin",79,0,"2#角瓦脊",,,
718,"2#圆防水瓦脊",0,"2021/5/2021052883841449.jpg",,,,,,,"05/28/21 23:17:23",359,0,,,,,,"1-100",,,,"admin",79,0,"2#圆防水瓦脊",,,
719,"火箭脊（角型斜脊）",0,"2021/5/2021052883851497.jpg",,,,,,,"05/28/21 23:17:32",360,0,,,,,,"1-100",,,,"admin",79,0,"火箭脊（角型斜脊）",,,
720,"3#斜脊收口",0,"2021/5/2021052883861401.jpg",,,,,,,"05/28/21 23:17:42",361,0,,,,,,"1-100",,,,"admin",79,0,"3#斜脊收口",,,
721,"3#斜脊",0,"2021/5/2021052883871497.jpg",,,,,,,"05/28/21 23:17:52",362,0,,,,,,"1-100",,,,"admin",79,0,"3#斜脊",,,
722,"3#斜脊卷尾",0,"2021/5/2021052883881153.jpg",,,,,,,"05/28/21 23:18:02",363,0,,,,,,"1-100",,,,"admin",79,0,"3#斜脊卷尾",,,
723,"2#正脊卷尾",0,"2021/5/2021052883891073.jpg",,,,,,,"05/28/21 23:18:12",364,0,,,,,,"1-100",,,,"admin",79,0,"2#正脊卷尾",,,
724,"圆型滴水",0,"2021/5/2021052883900025.jpg",,,,,,,"05/28/21 23:18:20",365,0,,,,,,"1-100",,,,"admin",79,0,"圆型滴水",,,
725,"圆防水波形瓦瓦口",0,"2021/5/2021052883911865.jpg",,,,,,,"05/28/21 23:18:32",366,0,,,,,,"1-100",,,,"admin",79,0,"圆防水波形瓦瓦口",,,
726,"圆珠",0,"2021/5/2021052883922057.jpg",,,,,,,"05/28/21 23:18:43",367,0,,,,,,"1-100",,,,"admin",79,0,"圆珠",,,
727,"圆珠",0,"2021/5/2021052883936137.jpg",,,,,,,"05/28/21 23:18:57",368,0,,,,,,"1-100",,,,"admin",79,0,"圆珠",,,
728,"角型滴水",0,"2021/5/2021052883946913.jpg",,,,,,,"05/28/21 23:19:08",369,0,,,,,,"1-100",,,,"admin",79,0,"角型滴水",,,
729,"角波形瓦口",0,"2021/5/2021052883958337.jpg",,,,,,,"05/28/21 23:19:19",370,0,,,,,,"1-100",,,,"admin",79,0,"角波形瓦口",,,
730,"圆波形瓦口",0,"2021/5/2021052883969041.jpg",,,,,,,"05/28/21 23:19:30",371,0,,,,,,"1-100",,,,"admin",79,0,"圆波形瓦口",,,
731,"圆防水波形瓦口",0,"2021/5/2021052883978521.jpg",,,,,,,"05/28/21 23:19:39",372,0,,,,,,"1-100",,,,"admin",79,0,"圆防水波形瓦口",,,
732,"波形瓦脊",0,"2021/5/2021052883988169.jpg",,,,,,,"05/28/21 23:19:49",373,0,,,,,,"1-100",,,,"admin",79,0,"波形瓦脊",,,
733,"连体博古",0,"2021/5/2021052883997449.jpg",,,,,,,"05/28/21 23:19:58",374,0,,,,,,"1-100",,,,"admin",79,0,"连体博古",,,
734,"正博古",0,"2021/5/2021052884009449.jpg",,,,,,,"05/28/21 23:20:10",375,0,,,,,,"1-100",,,,"admin",79,0,"正博古",,,
735,"斜博古",0,"2021/5/2021052884023073.jpg",,,,,,,"05/28/21 23:20:25",376,0,,,,,,"1-100",,,,"admin",79,0,"斜博古",,,
736,"三叉",0,"2021/5/2021052884036665.jpg",,,,,,,"05/28/21 23:20:37",377,0,,,,,,"1-100",,,,"admin",79,0,"三叉",,,
737,"二叉",0,"2021/5/2021052884050697.jpg",,,,,,,"05/28/21 23:20:53",378,0,,,,,,"1-100",,,,"admin",79,0,"二叉",,,
738,"三叉（一大二小）",0,"2021/5/2021052884063713.jpg",,,,,,,"05/28/21 23:21:04",379,0,,,,,,"1-100",,,,"admin",79,0,"三叉（一大二小）",,,
739,"2#圆脊收口",0,"2021/5/2021052884075465.jpg",,,,,,,"05/28/21 23:21:16",380,0,,,,,,"1-100",,,,"admin",79,0,"2#圆脊收口",,,
740,"角瓦",0,"2021/5/2021052884086585.jpg",,,,,,,"05/28/21 23:21:27",381,0,,,,,,"1-100",,,,"admin",79,0,"角瓦",,,
741,"S盾挡沟",0,"2021/5/2021052884097809.jpg",,,,,,,"05/28/21 23:21:39",382,0,,,,,,"1-100",,,,"admin",79,0,"S盾挡沟",,,
742,"S盾挡沟（防水）",0,"2021/5/2021052884109417.jpg",,,,,,,"05/28/21 23:21:50",383,0,,,,,,"1-100",,,,"admin",79,0,"S盾挡沟（防水）",,,
743,"脊座+花脊",0,"2021/5/2021052884120433.jpg",,,,,,,"05/28/21 23:22:01",384,0,,,,,,"1-100",,,,"admin",79,0,"脊座+花脊",,,
744,"宝顶",0,"2021/5/2021052884133289.jpg",,,,,,,"05/28/21 23:22:14",385,0,,,,,,"1-100",,,,"admin",79,0,"宝顶",,,
745,"SFY3651(珍珠白)",0,"2021/5/2021052884155713.jpg",,,,,,,"05/28/21 23:22:36",386,0,,,,,,"1-100",,,,"admin",80,0,"SFY3651(珍珠白)",,,
746,"SFY3652(白麻)",0,"2021/5/2021052884166105.jpg",,,,,,,"05/28/21 23:22:47",387,0,,,,,,"1-100",,,,"admin",80,0,"SFY3652(白麻)",,,
747,"SFY3653(卡麦金)",0,"2021/5/2021052884175849.jpg",,,,,,,"05/28/21 23:22:57",388,0,,,,,,"1-100",,,,"admin",80,0,"SFY3653(卡麦金)",,,
748,"SFY3654(大花白)",0,"2021/5/2021052884185913.jpg",,,,,,,"05/28/21 23:23:07",389,0,,,,,,"1-100",,,,"admin",80,0,"SFY3654(大花白)",,,
749,"SFY3655(黄金麻)",0,"2021/5/2021052884196881.jpg",,,,,,,"05/28/21 23:23:17",390,0,,,,,,"1-100",,,,"admin",80,0,"SFY3655(黄金麻)",,,
750,"SFY3656(石岛红)",0,"2021/5/2021052884207225.jpg",,,,,,,"05/28/21 23:23:32",391,0,,,,,,"1-100",,,,"admin",80,0,"SFY3656(石岛红)",,,
751,"SFY3657(芝麻灰)",0,"2021/5/2021052884222057.jpg",,,,,,,"05/28/21 23:23:42",392,0,,,,,,"1-100",,,,"admin",80,0,"SFY3657(芝麻灰)",,,
752,"SFY3658(芝麻黑)",0,"2021/5/2021052884233177.jpg",,,,,,,"05/28/21 23:23:53",393,0,,,,,,"1-100",,,,"admin",80,0,"SFY3658(芝麻黑)",,,
753,"SFY3659(芝麻白)",0,"2021/5/2021052884242257.jpg",,,,,,,"05/28/21 23:24:03",394,0,,,,,,"1-100",,,,"admin",80,0,"SFY3659(芝麻白)",,,
